permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,primary_category,funding_total_usd_clean,market_share,industry_hhi,clustering_coefficient,degree_centrality,weak_tie_ratio,num_investors,working_capital,breakout_velocity
/organization/pledger,"Pledger, inc.",http://www.PledgerApp.com,Celebrity|Crowdfunding|Data Integration|Digital Media|Mobile Payments|Mobile Software Tools|Social Fundraising|Sports,300000,operating,,,,,2,2014-02-01,2014-05-01,2015-09-01,1,Crowdfunding,300000.0,0.008176649296889448,0.13215084728530688,0.0,0.0,0.0,0.0,12.611541086966115,0.0
/organization/pleg,PLEG,,Software,2500000,closed,USA,MA,Boston,Boston,1,,2003-10-21,2003-10-21,0,Unknown,2500000.0,1.1718456899252992e-05,0.0014423226788110742,0.2759504961534173,396.0,0.010090817356205853,3.0,14.731801689838349,12.99176088219265
/organization/plegma-labs-sa,Plegma Labs,http://pleg.ma,Internet of Things|Sensors|Software,150000,operating,GRC,35,Athens,Athens,1,2013-08-01,2014-07-01,2014-07-01,1,Sensors,150000.0,0.0076443404361147185,0.36848031623983674,0.0,0.0,0.0,0.0,11.918397239722838,0.0
/organization/plei,Plei,,Application Platforms|Mobile|Music,48748,operating,,,,,2,,2013-07-01,2014-01-01,1,Mobile,48748.0,2.782095173036491e-06,0.12278296107089119,0.47942914483219984,860.0,0.005810575246949448,4.0,10.79443996339509,0.47236411321253
/organization/plentific,Plentific,https://plentific.com,Curated Web|Home Renovation|Local Businesses|Marketplaces|Personal Finance|Real Estate|Service Providers|Startups|Technology,1600000,operating,,,,,1,2013-11-01,2014-03-01,2014-03-01,1,Home Renovation,1600000.0,0.14314067642021272,0.20367365469938437,0.0,0.0,0.0,0.0,14.285514812209815,0.0
/organization/plethora-technology,Plethora Technology,http://www.enterpriseinaflash.com,Software,1000000,closed,USA,WV,WV - Other,Kearneysville,1,2000-01-01,2005-06-09,2005-06-09,0,Unknown,1000000.0,4.687382759701197e-06,0.0014423226788110742,0.003484223436280522,5.0,0.7407407407407407,3.0,13.815511557963774,894.3736820242946
/organization/plex,Plex,https://plex.tv,Games|Mobile|Social Television|Television,10000000,operating,USA,CA,SF Bay Area,Los Gatos,2,2009-12-03,2010-01-01,2014-03-01,1,Mobile,10000000.0,0.0005707096030681241,0.12278296107089119,0.5463262348087858,392.0,0.005099439061703213,1.0,16.118095750958314,0.6190044747445227
/organization/plex-systems,Plex Systems,http://www.plex.com,Cloud Computing|Enterprise Resource Planning|Manufacturing|Software,86500000,operating,USA,MI,Detroit,Troy,4,1995-01-01,2009-11-09,2014-06-10,1,Enterprise Resource Planning,86500000.0,0.9508106622698543,0.9061814012815427,0.44239682716658973,1111.0,0.006296662768732571,6.0,18.2756549834628,0.12560354985116023
/organization/plexisoft,Plexisoft,http://www.plexisoft.com,Career Planning|E-Commerce,80000,operating,USA,FL,Jacksonville,Kenansville,1,2011-01-01,2011-08-08,2011-08-08,1,E-Commerce,80000.0,4.348775188625471e-06,0.08048398670297363,0.0,0.0,0.0,0.0,11.289794413577894,0.0
/organization/plexistor-2,Plexistor,http://www.plexistor.com/,Software|Storage|Technology,-,closed,,,,,1,2013-12-01,2014-09-17,2014-09-17,0,Storage,0.0,0.0,0.2299081153555404,0.4413349685955328,475.0,0.006311803071744161,2.0,0.0,0.0
/organization/plexpress,PlexPress,http://www.plexpress.fi,Biotechnology,2500000,operating,FIN,13,Helsinki,Helsinki,1,2007-01-01,2009-05-18,2009-05-18,1,Unknown,2500000.0,1.1718456899252992e-05,0.0014423226788110742,0.020905340617683132,15.0,0.13157894736842105,1.0,14.731801689838349,169.40572413490676
/organization/plexx,Plexx,http://www.plexx.co/login,Education|Recruiting|Software|Training,40000,operating,USA,MA,Boston,Cambridge,1,2013-03-10,2013-09-24,2013-09-24,1,Recruiting,40000.0,0.00019473918612447467,0.1535032949539621,0.49894079607537073,358.0,0.005583472920156337,1.0,10.596659732783579,0.36186526197388086
/organization/plexxi,Plexxi,http://www.plexxi.com,Web Hosting,83400000,operating,USA,NH,"Manchester, New Hampshire",Nashua,4,2010-08-01,2011-02-15,2015-09-14,1,Unknown,83400000.0,0.0003909277221590798,0.0014423226788110742,0.20875475845372155,2097.0,0.013334603295551958,27.0,18.239158879319383,21.2554701459913
/organization/plexxikon,Plexxikon,http://www.plexxikon.com,Biotechnology,46000000,acquired,USA,CA,SF Bay Area,Berkeley,1,2000-01-01,2004-05-26,2004-05-26,1,Unknown,46000000.0,0.00021561960694625504,0.0014423226788110742,0.10522354777567176,302.0,0.02642007926023778,7.0,17.6441519761925,40.739970963580944
/organization/pley,Pley,http://www.pley.com,Collaborative Consumption|Curated Web|Marketplaces|Toys,16750000,operating,USA,CA,SF Bay Area,Santa Clara,2,2013-05-01,2014-03-20,2015-02-02,1,Curated Web,16750000.0,0.004615068172719944,0.019806635877243118,0.08180956628386665,587.0,0.033955857385398976,19.0,16.63390887593684,18.94942588889286
/organization/pliant-technology,Pliant Technology,http://www.plianttechnology.com,Enterprise Software,50300006,acquired,USA,CA,SF Bay Area,Milpitas,3,2006-04-01,2008-02-20,2010-01-05,1,Unknown,50300006.0,0.00023577538093726673,0.0014423226788110742,0.13090356495418376,1268.0,0.021248130951444087,26.0,17.733515774234966,32.93073233271168
/organization/plinga,Plinga,http://www.plinga.com,Apps|Games|Social Media,-,operating,,,,,1,2009-06-01,2009-10-19,2009-10-19,1,Games,0.0,0.0,0.058216768033782215,0.0,0.0,0.0,0.0,0.0,0.0
/organization/plink-2,Plink,http://www.plink.com,Curated Web,3633000,operating,USA,CO,Denver,Denver,2,,2012-04-12,2012-08-01,1,Unknown,3633000.0,1.7029261565994445e-05,0.0014423226788110742,0.05946407997918757,64.0,0.04665629860031104,2.0,15.105569586457912,61.5932608209566
/organization/plista,plista,http://www.plista.com,Ad Targeting|Advertising|Content|Mobile|Monetization|Personalization|Reviews and Recommendations,3800000,acquired,DEU,16,Berlin,Berlin,3,2008-07-01,2008-11-01,2010-11-01,1,Advertising,3800000.0,0.004257493307262536,0.18085954081890226,0.10801092652469618,310.0,0.02574002574002574,7.0,15.150511887854474,2.0432542397132183
/organization/plisten,Plisten,http://plisten.com,Curated Web,-,operating,,,,,1,2012-01-01,2012-11-09,2012-11-09,1,Unknown,0.0,0.0,0.0014423226788110742,0.023692719366707547,17.0,0.11627906976744186,1.0,0.0,0.0
/organization/plivo,Plivo,http://www.plivo.com,Audio|Cloud Computing|Developer APIs|Internet|Mobile|Open Source|SMS|Telephony|Venture Capital,1750000,operating,USA,CA,SF Bay Area,San Francisco,1,2011-04-28,2012-12-04,2012-12-04,1,Cloud Computing,1750000.0,0.0007589750544527017,0.03477656705400332,0.6977738135057792,1502.0,0.003993078663649674,5.0,14.375126917328105,1.281943131361763
/organization/plix,Plix,http://plix.co,Advertising|Digital Media|Games|Social Media|Television|Video Streaming,400000,closed,,,,,1,2011-01-01,2012-01-01,2012-01-01,0,Digital Media,400000.0,0.000523425131570333,0.06580583163785839,0.0,0.0,0.0,0.0,12.899222326086994,0.0
/organization/plixi,Plixi,http://plixi.com,Curated Web|Photography,2600000,acquired,USA,CA,San Diego,San Diego,1,2009-03-18,2010-03-30,2010-03-30,1,Photography,2600000.0,0.020247408378452347,0.08665424293379598,0.17058757944029435,306.0,0.01631321370309951,4.0,14.77102238760702,2.4930394932310396
/organization/plixos,pliXos,http://www.plixos.com/en,B2B|Marketplaces|Outsourcing|Software,-,operating,DEU,2,Munich,Munich,1,2009-04-01,2009-07-03,2009-07-03,1,Marketplaces,0.0,0.0,0.1006916409932695,0.3316980711339057,238.0,0.008396305625524769,1.0,0.0,0.0
/organization/pllea,PLLEA,,Development Platforms|Gamification|Mobile Games,446572,operating,,,,,1,,2012-09-24,2012-09-24,1,Gamification,446572.0,0.005648460811757226,0.13843718863744475,0.05714126435500056,41.0,0.04854368932038835,1.0,13.009358159776015,4.254474546188745
/organization/plored,Plored,http://www.plored.com,Advertising|Analytics|E-Commerce|Fashion|Lifestyle|Mobile|Shopping,105000,operating,ARG,7,Buenos Aires,Buenos Aires,2,2014-01-07,2013-10-22,2015-01-01,1,Analytics,105000.0,0.00011279010081513374,0.07007509926451577,0.0,0.0,0.0,0.0,11.561725152903833,0.0
/organization/plot,Plot Projects,http://www.plotprojects.com,Advertising|Location Based Services|Mobile,1000000,operating,NLD,7,Amsterdam,Amsterdam,2,2011-03-11,2012-05-25,2015-03-06,1,Location Based Services,1000000.0,0.0022322104074614323,0.09451578175006868,0.0,0.0,10.0,2.0,13.815511557963774,1321.858893138375
/organization/plotable-ltd-product-simplus-io,Simplus.IO,https://simplus.io,Developer Tools|Information Technology|Mobile,41250,operating,HKG,,Hong Kong,Hong Kong,1,2014-02-18,2015-08-01,2015-08-01,1,Information Technology,41250.0,1.2914173757523733e-06,0.887200873644656,0.07525922622365927,54.0,0.03690036900369004,1.0,10.627430633893226,0.43708841962975653
/organization/plotly,Plotly,https://plot.ly,Analytics|Big Data|Collaboration|Data Integration|Data Visualization|Education|Software,6928571,operating,CAN,QC,Montreal,Montréal,2,2013-08-09,2013-08-26,2015-06-03,1,Big Data,6928571.0,0.0015141716877338425,0.19888614678042676,0.12375961645668414,444.0,0.02247191011235955,9.0,15.751164289326622,1.694505612412984
/organization/pluck,Pluck,http://www.pluck.com/,Curated Web,17000000,acquired,USA,TX,Austin,Austin,3,2003-01-01,2004-01-01,2006-11-14,1,Unknown,17000000.0,7.968550691492034e-05,0.0014423226788110742,0.15260898650908686,657.0,0.018231540565177756,11.0,16.648723960844016,26.527121701667774
/organization/pluck-it,Pluck It,http://www.pluckoffers.com,Android|Apps|iOS|Mobile,60000,operating,,,,,1,2014-09-15,2014-09-14,2014-09-14,1,Apps,60000.0,2.4320849579015507e-05,0.05501780189882839,0.0,0.0,0.0,0.0,11.002116507732017,0.0
/organization/plug-dj,Plug.dj,http://plug.dj,Curated Web|Music|Social Media|Video,1250000,closed,USA,CA,Los Angeles,Los Angeles,1,2012-02-01,2013-12-06,2013-12-06,0,Music,1250000.0,0.002276351956489568,0.09745335666084877,0.05156650685695172,37.0,0.05376344086021505,1.0,14.038654909278163,7.024130436001052
/organization/plugaround,Plugaround,http://www.plugaround.com,Curated Web|Private Social Networking|Social Media|Travel,93359,operating,FRA,A8,Paris,Paris,1,2010-03-27,2011-10-05,2011-10-05,1,Private Social Networking,93359.0,0.06251611300430773,0.7661987058342176,0.0,0.0,0.0,0.0,11.444218266960437,0.0
/organization/plukka,Plukka,http://www.plukka.com,E-Commerce|Fashion|Jewelry|Online Shopping,1000000,ipo,USA,NY,New York City,New York,1,2011-12-01,2014-02-01,2014-02-01,1,Fashion,1000000.0,0.00024131953308962343,0.04101022236457939,0.023692719366707547,17.0,0.11627906976744186,1.0,13.815511557963774,31.492801988584606
/organization/plum-4,Plum - The light switch reimagined,http://www.plumlife.com/,Hardware + Software|Home Automation|Internet of Things|Lighting,6957000,operating,USA,TX,Austin,Austin,6,2012-01-01,2012-08-01,2015-08-04,1,Home Automation,6957000.0,0.029767987484009654,0.3145021708470647,0.19302597836994093,831.0,0.014419610670511897,11.0,15.755259048645886,0.7001022547907813
/organization/plum-district,Plum District,http://plumdistrict.com,Curated Web,30600000,operating,USA,CA,SF Bay Area,San Francisco,3,2009-01-01,2010-07-22,2011-12-08,1,Unknown,30600000.0,0.00014343391244685662,0.0014423226788110742,0.3830654795087842,962.0,0.007271216370624287,6.0,17.236510599602347,10.953230525158569
/organization/plum-io,Plum.io,http://plum.io/,Business Services|Enterprise Software|Human Resources|Recruiting|Staffing Firms,181509,operating,,,,,2,2012-01-01,2013-02-01,2013-07-07,1,Enterprise Software,181509.0,1.5399527176110036e-05,0.010334829798564711,0.11706990745902554,168.0,0.023752969121140142,3.0,12.109066027588023,14.144513344264473
/organization/plumbee,Plumbee,http://www.plumbee.com,Games,15800000,operating,GBR,H9,London,London,2,2011-07-18,2012-03-22,2013-12-16,1,Unknown,15800000.0,7.406064760327891e-05,0.0014423226788110742,0.05853495372951277,126.0,0.04739336492890995,5.0,16.575520561288332,68.65474055390068
/organization/plumbr,Plumbr,https://plumbr.eu,B2B|Software,1700000,operating,EST,18,EST - Other,Tartu,2,2011-10-01,2013-11-12,2015-02-18,1,Software,1700000.0,0.00011495684308289732,0.016038692107825596,0.0033448544988293008,6.0,0.7692307692307692,4.0,14.346139397261565,423.8112958342781
/organization/plumtree-software,Plumtree Software,,Software,23000000,acquired,USA,CA,SF Bay Area,San Francisco,1,1996-01-01,2000-06-12,2000-06-12,1,Unknown,23000000.0,0.00010780980347312752,0.0014423226788110742,0.0035837726773171085,9.0,0.7216494845360824,6.0,16.951004817371683,1069.0734942720537
/organization/plumtv,PlumTV,http://www.plumtv.com,Media|Television|Web Hosting,29600000,closed,USA,NY,New York City,New York,3,2002-01-01,2006-12-22,2012-10-13,0,Television,29600000.0,0.0467273978288133,0.07279661394136275,0.04200977971743943,211.0,0.06591337099811677,13.0,17.20328495307807,13.695324597472199
/organization/plumwillow,PlumWillow,http://plumwillow.com,Curated Web|E-Commerce|Social Buying|Social Network Media|Teenagers,705000,closed,,,,,2,2010-01-01,2010-04-30,2011-12-08,0,E-Commerce,705000.0,3.832358134976196e-05,0.08048398670297363,0.0,0.0,0.0,0.0,13.465954500233115,0.0
/organization/plunify,Plunify,http://www.plunify.com,Software,-,operating,SGP,,Singapore,Singapore,2,,2012-10-05,2014-11-19,1,Unknown,0.0,0.0,0.0014423226788110742,0.015330583119634296,22.0,0.17857142857142858,3.0,0.0,0.0
/organization/pluq,PLUQ,http://pluq.com,Curated Web,450000,closed,,,,,1,2007-07-01,2007-07-01,2007-07-01,0,Unknown,450000.0,2.1093222418655385e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.017005083966255,0.0
/organization/plura-processing,Plura Processing,http://www.pluraprocessing.com,Cloud Computing|Monetization|Web Hosting,750000,closed,USA,TX,Houston,Houston,1,2007-09-01,2008-05-01,2008-05-01,0,Monetization,750000.0,0.011824058016711336,0.483591458482923,0.0,0.0,10.0,1.0,13.527829818844937,274.0693662006099
/organization/plurality,Plurality,http://www.plurality.com,Hardware + Software,12000000,operating,ISR,2,Netanya,Netanya,1,2004-01-01,2009-12-17,2009-12-17,1,Unknown,12000000.0,5.6248593116414355e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,16.300417291085605,0.0
/organization/plurchase,Plurchase,http://plurchase.com,Curated Web,-,closed,USA,CA,SF Bay Area,San Francisco,1,2009-10-09,2009-08-02,2009-08-02,0,Unknown,0.0,0.0,0.0014423226788110742,0.6452781803991526,463.0,0.004317789291882556,1.0,0.0,0.0
/organization/pluribus-networks,Pluribus Networks,http://pluribusnetworks.com,Big Data|Cloud Computing|Data Center Infrastructure|Networking|Web Hosting,97000000,operating,USA,CA,SF Bay Area,Palo Alto,5,2010-04-01,2010-05-01,2015-01-21,1,Cloud Computing,97000000.0,0.042068903018235466,0.03477656705400332,0.27929535065224664,2505.0,0.009970089730807577,24.0,18.390221546776935,4.094823945964032
/organization/pluriomics,Pluriomics,http://www.pluriomics.com,Biotechnology,5059192,operating,NLD,11,The Hague,Leiden,1,2010-01-01,2014-10-24,2014-10-24,1,Unknown,5059192.0,2.3714369358818216e-05,0.0014423226788110742,0.013936893745122088,15.0,0.19607843137254904,2.0,15.43671754237837,264.52735569638423
/organization/pluriselect,pluriSelect,http://www.pluriselect.com,Biotechnology,780000,operating,DEU,13,Leipzig,Leipzig,1,,2009-03-16,2009-03-16,1,Unknown,780000.0,3.6561585525669334e-06,0.0014423226788110742,0.11892815995837513,256.0,0.02338269680436477,5.0,13.567050480716235,27.72463570770944
/organization/pluristem-therapeutics,Pluristem Therapeutics,http://pluristem.com,Biotechnology|Pharmaceuticals,21370003,ipo,ISR,4,Tel Aviv,Haifa,4,2003-01-01,2010-05-13,2015-06-28,1,Pharmaceuticals,21370003.0,0.025417359201396313,0.06386658647751633,0.0,0.0,0.0,0.0,16.8774988144736,0.0
/organization/pluromed,Pluromed,http://pluromed.com,Hardware + Software,2437899,acquired,USA,MA,Boston,Woburn,3,2003-01-01,2010-04-21,2012-03-06,1,Unknown,2437899.0,1.1427365742492787e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.706647570954889,0.0
/organization/plusmo,Plusmo,http://www.plusmo.com,Mobile,4410000,acquired,USA,CA,SF Bay Area,Santa Clara,1,2006-06-01,2008-05-01,2008-05-01,1,Unknown,4410000.0,2.0671357970282278e-05,0.0014423226788110742,0.7470175047385439,536.0,0.0037299515106303614,1.0,15.299385474180372,4.987271165391114
/organization/pluss-polymers,Pluss Polymers,http://pluss.co.in,Biotechnology,2400000,operating,IND,10,Haryana,Haryana,1,1993-01-01,2013-07-08,2013-07-08,1,Unknown,2400000.0,1.1249718623282871e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.690979711984754,0.0
/organization/pluto-media,Pluto Media,http://pluto-media.com/,Mobile,2150000,operating,USA,CA,SF Bay Area,Menlo Park,3,2011-01-01,2011-12-09,2013-03-31,1,Unknown,2150000.0,1.0077872933357572e-05,0.0014423226788110742,0.027254369990460974,88.0,0.10123734533183351,8.0,14.580978865220017,129.0069887111263
/organization/plutora,Plutora,http://www.plutora.com,Enterprise Application|Enterprise Software|SaaS|Software,100000,operating,USA,CA,SF Bay Area,Mountain View,1,2012-07-13,2012-03-01,2012-03-01,1,Enterprise Software,100000.0,8.484167273308783e-06,0.010334829798564711,0.0009291262496748057,1.0,2.3076923076923075,2.0,11.51293546492023,1306.5421680209802
/organization/plutus-software,Plutus Software,http://sg.loangarage.com,Apps|Curated Web|Finance|Mobile|Personal Finance,4297285,operating,IDN,4,Jakarta,Jakarta,5,2012-02-01,2012-08-01,2014-02-11,1,Curated Web,4297285.0,0.0011840157153795118,0.019806635877243118,0.006968446872561044,5.0,0.3846153846153846,1.0,15.273494218606007,197.08432972789885
/organization/plux,PLUX,http://plux.info/,Sensors|Software|Wireless,1034862,operating,PRT,14,PRT - Other,Arruda Dos Vinhos,2,2007-01-01,2011-06-03,2013-10-01,1,Software,1034862.0,6.997909914497252e-05,0.016038692107825596,0.008919611996878136,16.0,0.303030303030303,4.0,13.849779608770543,161.17948222473598
/organization/plx-pharma,PLx Pharma,http://www.plxpharma.com,Biotechnology,25274243,operating,USA,TX,Houston,Houston,5,,2009-01-06,2013-07-08,1,Unknown,25274243.0,0.00011847005090269865,0.0014423226788110742,0.013936893745122088,20.0,0.19607843137254904,3.0,17.045296411444237,292.0923554118299
/organization/plyce,Plyce,http://www.plyce.com,Curated Web|Gps|Mobile|Social Network Media,3152015,operating,FRA,A8,Paris,Paris,3,2010-03-01,2010-04-07,2014-09-29,1,Gps,3152015.0,0.028636638132827397,0.1728109171257397,0.11428252871000112,369.0,0.024330900243309,8.0,14.963552806089155,1.9915479684401178
/organization/plyfe,Plyfe,http://www.plyfe.me,Curated Web,1800000,operating,USA,NY,New York City,New York,4,2011-11-11,2012-03-02,2015-06-01,1,Unknown,1800000.0,8.437288967462154e-06,0.0014423226788110742,0.11408343022792795,573.0,0.024373259052924787,13.0,14.403297778421795,30.680423706279118
/organization/plymedia,PLYmedia,http://www.plymedia.com,Advertising|Advertising Networks|Advertising Platforms|Mobile Advertising|Performance Marketing|SaaS,5700000,operating,ISR,5,Tel Aviv,Tel Aviv,3,2006-01-01,2006-12-01,2015-09-25,1,Advertising Networks,5700000.0,0.4672131147540984,0.3241064230045687,0.012543204370609878,27.0,0.2173913043478261,5.0,15.555976908243359,10.121727322917835
